id,uid,name,type,description,review,user_id,dt_current_timestamp
1771,5f691e0f-1eb3-4abe-bfb2-ceb255cb1218,Cafe Delight,Cafe,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,0d1a2680-f28c-407b-b121-b0bf998e4277,2026-03-05 09:26:14
2488,0f46f33b-5f58-4a79-a7fc-10c16f85effc,Cafe Delight,Fast Food,A perfect place for a romantic evening.,A bit pricey but totally worth it.,c922c38c-179d-45e9-91ee-69ebb319504a,2026-03-05 09:26:14
3187,db72cd9b-8f4f-49d7-8909-331b57611840,Sweet Box,Cafe,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,aa442505-cd72-48ed-8183-df959b946813,2026-03-05 09:26:14
6163,bba25a17-1b61-4c80-8900-2357a2dbb5e2,Mountain Retreat,Fast Food,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,a8028600-06dc-4c81-a222-5c7853378932,2026-03-05 09:26:14
2196,71355b17-5004-483a-b66d-69fd3533eefc,Ocean View,Fine Dining,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,885523ce-5cb6-4526-aa30-9c5d99959e4d,2026-03-05 09:26:14
1721,2ded0e1a-9e89-45f4-8715-32c63121bcae,66 BBQ,Fast Food,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,3a35e0a4-0855-47f6-bfc1-a4f902beda9b,2026-03-05 09:26:14
9953,06710081-7049-4559-8a6f-491ad972ebf0,Sweet Box,Bistro,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,59ff5c70-79d5-4e02-9c46-ac8223c348e7,2026-03-05 09:26:14
9143,9d96cbf2-7e2d-4ae2-b294-8e3e21aaf035,Cafe Delight,Fine Dining,A cozy place with home-style cooking.,Excellent food and friendly service!,d0b84891-c910-4c74-be13-622d4211a015,2026-03-05 09:26:14
2246,fe6fdcc6-9574-48d9-9c58-eabc550d1155,Cafe Delight,Bar,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",e1010dd7-431f-472b-ad56-abac0a2f4968,2026-03-05 09:26:14
2280,5fd79719-1d26-4fc1-9da2-812374bf8ad0,Ocean View,Fine Dining,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,c8c33f35-4f31-460e-8488-42154de1a31b,2026-03-05 09:26:14
8968,c7bed807-0ea3-408e-a561-a4e4238f331f,Ocean View,Bar,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,52f39280-ef50-4293-ada5-b0c62c9b72a9,2026-03-05 09:26:14
3916,a2f575ba-7168-4aab-81bb-2d8d37da2fce,Sweet Box,Bistro,A perfect place for a romantic evening.,"Great location, but the service could be better.",019e2464-ed59-4f2a-9735-299a2b59f101,2026-03-05 09:26:14
9253,e65c5c09-206a-4021-8f08-af4edd4ecf4d,Mountain Retreat,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",f2a92b8c-dbc6-4082-adcb-4256f4cc4291,2026-03-05 09:26:14
1478,aae80bd6-c349-41ce-86a9-7a2649820865,Cafe Delight,Cafe,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,4df722b1-48c8-494c-8561-25550472697a,2026-03-05 09:26:14
1194,5d32ac62-30fa-40f1-96ba-ee446413fc8f,Sweet Box,Cafe,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,5683d9ba-e5b6-42a5-a795-e1fa9d7f19af,2026-03-05 09:26:14
8474,5af9c4b0-e772-42d0-b755-0fce804ea4d5,Cafe Delight,Cafe,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,ef51d652-b495-44b5-b765-8a19104588ac,2026-03-05 09:26:14
3431,de08d7e0-7491-40fe-aa62-dd63f8458aff,66 BBQ,Fast Food,A perfect place for a romantic evening.,"Great location, but the service could be better.",5858c43e-d1bc-4f63-8062-ee2d36f75a78,2026-03-05 09:26:14
4793,b0a3a983-bf82-40ac-8f3e-f344355fc950,Ocean View,Fast Food,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",a5dc4a2c-f9c6-4db9-aa4f-ca2b5456a6b2,2026-03-05 09:26:14
5537,48001b1d-24f2-4619-980c-21f0b8a28c10,Ocean View,Bistro,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,a4042e51-6659-41c6-8612-f945aac89db1,2026-03-05 09:26:14
7528,3449f94f-7974-482b-82ad-3235d82c465c,66 BBQ,Bar,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",88a112a2-018b-4f69-9876-2b2d10f005e0,2026-03-05 09:26:14
4366,d5d5e6f5-32cf-4beb-861a-cd6a407b5878,Cafe Delight,Cafe,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,8a919024-b108-41b8-afe1-f677cd7453d1,2026-03-05 09:26:14
7385,05f1b227-a3fd-4393-86f3-3b05ee8e7b22,Mountain Retreat,Fast Food,A cozy place with home-style cooking.,A bit pricey but totally worth it.,4f6cb661-a34e-4b70-a052-c6e1e558658b,2026-03-05 09:26:14
4223,e9d52fc1-66d5-4129-bb29-780e558ff757,Mountain Retreat,Bistro,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",838a4039-bc02-4dcf-a909-e5c1a10d144d,2026-03-05 09:26:14
7596,3a113f63-a13e-4b1f-b2e5-8b42a9a1d8c7,Cafe Delight,Bar,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,05319ff2-664d-4549-bb9b-2d1453bc1bd0,2026-03-05 09:26:14
9559,cae998ce-99bf-400d-a851-db06802afbcd,Cafe Delight,Bar,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",3d572d5c-c834-463b-a309-211bbabbb4ef,2026-03-05 09:26:14
6892,9bdd533d-d13d-4aab-8068-999b28f8ee0b,Sweet Box,Cafe,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,14051087-e443-44ff-87e2-66c94a108843,2026-03-05 09:26:14
5616,ea9e9d6f-285f-4910-8435-5036ff04d0e9,66 BBQ,Fine Dining,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,2b5ff9d9-516e-4c63-83d7-f98efcd562c4,2026-03-05 09:26:14
7110,f16c9ffd-afbd-468a-82b6-2962a8d5c749,Sweet Box,Bistro,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",c6ea8538-543a-4094-a169-6d7ed70adcb9,2026-03-05 09:26:14
6292,e9448a8a-9659-432f-9456-aca28257f943,Sweet Box,Fine Dining,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,fb6796c4-c0fd-4f31-933f-54aae80d2114,2026-03-05 09:26:14
1398,0026be7f-4cbb-4c4f-916d-6dd82096508f,Mountain Retreat,Cafe,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,f251cfba-9fab-4b87-afb8-63581c3a99a8,2026-03-05 09:26:14
1277,2717fb74-78e1-4c87-a5aa-3b0be18ec3c8,66 BBQ,Bistro,A perfect place for a romantic evening.,"Great location, but the service could be better.",c242d638-7d16-4015-8519-6faa88ede1f6,2026-03-05 09:26:14
5600,9ae207ef-1d32-4cd8-b04d-9d3b3c518e20,Sweet Box,Fast Food,A perfect place for a romantic evening.,Excellent food and friendly service!,ac055ecd-5a53-48a5-9a26-402f3748473b,2026-03-05 09:26:14
8670,19bf056a-3883-4d5e-b06b-7a8a1ee32b70,66 BBQ,Fast Food,A perfect place for a romantic evening.,A bit pricey but totally worth it.,e1ab61f6-14d4-44b4-bcdb-93d96a676269,2026-03-05 09:26:14
5250,619ab931-aea2-42cb-a413-8da5524a20cd,Mountain Retreat,Bar,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",0db02ada-a4a4-4716-8dd3-0a144f707f53,2026-03-05 09:26:14
9691,a77e754b-2d46-4695-833c-40aa8c51ebcb,Mountain Retreat,Bar,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,dabd9b77-f37a-4513-863a-4f66fb8222f9,2026-03-05 09:26:14
3043,7f07ddf3-d7a4-4239-9a5e-d76e478d053d,Sweet Box,Fast Food,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",d474daa0-ed25-49e3-abf9-eae2c1f465cf,2026-03-05 09:26:14
2342,30ad6818-41f1-4502-8c29-f3aa86f3bf3e,Sweet Box,Bar,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,428728d1-f742-4018-a3d8-70a7508b676d,2026-03-05 09:26:14
4105,9d7be556-7dd7-4898-baa6-fd19c1e27680,66 BBQ,Bar,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",4ce6ebae-75fa-40cd-89f2-bc2877f1ba79,2026-03-05 09:26:14
3963,e61dc3a6-6939-43e6-857e-86127710a51b,Ocean View,Fine Dining,A cozy place with home-style cooking.,"Great location, but the service could be better.",fb20ad25-59ee-420f-b287-898498e257a5,2026-03-05 09:26:14
6605,ce5a4f87-312a-4506-8711-e5dd3bad559e,Ocean View,Bar,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",bae562df-2d2b-4523-8365-96172f5c864a,2026-03-05 09:26:14
2408,9d3e0982-4cb2-4023-bd3e-efba45d50ce0,66 BBQ,Bar,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,edb769a7-8724-4645-b048-371deb21c3e9,2026-03-05 09:26:14
1687,19d50bfa-07c2-44ef-852a-c4d7105cc557,Sweet Box,Bar,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",bbc48510-5eaa-4b81-b265-0a5a7f9a8f6b,2026-03-05 09:26:14
9720,df5ef3f3-aa83-42bf-a72a-e69d3a5818c8,66 BBQ,Cafe,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,63b4b9a3-8cd8-41a8-a757-2022c7e46096,2026-03-05 09:26:14
3304,dc150627-e710-4599-915c-d65c5bae7ac3,66 BBQ,Cafe,A cozy place with home-style cooking.,"Great location, but the service could be better.",d857f5dc-e119-4fda-b8eb-52908b5672ef,2026-03-05 09:26:14
5765,25d01042-bb5a-482f-a76f-6056d033b4ea,Ocean View,Cafe,A perfect place for a romantic evening.,A bit pricey but totally worth it.,c06a3eeb-a0da-4e35-8651-3c99fc078706,2026-03-05 09:26:14
8748,86751388-5489-4aeb-adac-0857e388eceb,Sweet Box,Fine Dining,A perfect place for a romantic evening.,"Great location, but the service could be better.",0716d331-b296-479a-a454-75ba901a85d4,2026-03-05 09:26:14
9252,1609bcf8-e1a0-49b0-a1af-a5dbfef74c46,Ocean View,Fast Food,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,576946a4-0647-445b-b955-250879dff593,2026-03-05 09:26:14
1178,fc385669-c79c-4785-9752-69cf5f23e266,Sweet Box,Bistro,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",e083273f-e19d-4f47-82b0-06fc3b384859,2026-03-05 09:26:14
8210,7458620a-887f-4997-97dc-5e46d1f32ed2,Ocean View,Fast Food,A cozy place with home-style cooking.,A bit pricey but totally worth it.,8ce0b9ff-05a9-451e-9272-bdc323bec798,2026-03-05 09:26:14
5833,06d750ff-3fa4-47e3-849d-1bbc05d2095c,Mountain Retreat,Fine Dining,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,1e06514e-9621-43da-a7b6-e0d2b22f3b83,2026-03-05 09:26:14
5059,18e78b48-95d6-4682-b0fd-a63d17ca4acc,Cafe Delight,Fast Food,A perfect place for a romantic evening.,"Great location, but the service could be better.",7da0ddf8-ef93-4345-8f0a-d27ecdf1b28d,2026-03-05 09:26:14
4618,6012cd53-ad16-469f-be49-4935551b24c2,Sweet Box,Bistro,A cozy place with home-style cooking.,A bit pricey but totally worth it.,7a15db65-33bf-4d5c-b5ea-f0c614451c30,2026-03-05 09:26:14
7376,4f6ebaf4-6fb2-4e79-85b1-ce6d8e6ab901,Cafe Delight,Bistro,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,15bc9837-e1f7-46ef-8e6c-516c0d891235,2026-03-05 09:26:14
8502,c8fe65e7-5642-4c7e-821a-41fe78f692ff,Cafe Delight,Bistro,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",afab9eee-343c-4851-9c86-1360949db057,2026-03-05 09:26:14
6607,871fcfde-50ca-4951-b094-312f81932f75,66 BBQ,Fast Food,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",aec944e4-abea-4644-9c3e-30f3ca605e3f,2026-03-05 09:26:14
3777,e0eb612d-caa3-4074-b10a-d0a13280c976,Cafe Delight,Cafe,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",fb4b47e4-b9a1-4fe4-ac25-76dc9a9abbbe,2026-03-05 09:26:14
5569,84e620ac-c25d-4669-8cdd-e0e4bfe7c47c,Sweet Box,Cafe,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,678f1241-dae5-46ea-b934-6cda5b1312fc,2026-03-05 09:26:14
7827,98048262-8e8f-4565-b4ca-cb2d70a9fd92,Sweet Box,Fine Dining,A cozy place with home-style cooking.,Excellent food and friendly service!,59508fc4-d829-4813-9e3e-c1ca7fa81558,2026-03-05 09:26:14
1228,8eda1625-905a-46ba-9a47-366361ee0d58,Ocean View,Fine Dining,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",5c988531-dafb-461c-bb4c-80225a75fb48,2026-03-05 09:26:14
8324,15c7e4af-7233-4180-90d4-65710909a44d,66 BBQ,Bistro,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",f666ada0-8f84-4a50-ab35-3f3d615efef1,2026-03-05 09:26:14
1204,c0368142-88e1-4297-a725-c6f7d8005487,Cafe Delight,Bar,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",cbc53277-f0be-4ac8-b9e1-ce607b060b1a,2026-03-05 09:26:14
6671,f74cafe8-2a03-48c3-93a5-2e9b9411c8f2,66 BBQ,Bar,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,21c23439-dec2-4d4a-90d5-e99a340e7d65,2026-03-05 09:26:14
4817,0093b41b-bba8-4c4c-950a-a2434cb69059,Cafe Delight,Bar,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",8e3f6286-c6eb-4616-99be-28bd045bede3,2026-03-05 09:26:14
8461,95f80703-eaec-4a24-b9a0-0e762a3edd7d,Cafe Delight,Cafe,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,a4ad886c-c490-4ba4-9d5a-1df4eb9a1b7e,2026-03-05 09:26:14
7463,90b0d16e-3a94-4087-b329-b1c0904c871c,Sweet Box,Bar,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,f1c656d7-27be-47f1-9503-ab89e58dac90,2026-03-05 09:26:14
7567,e7be34af-9006-4651-b012-e317cba8b52c,Mountain Retreat,Cafe,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,cc9e3d81-7e48-4be1-b267-e268e0790e28,2026-03-05 09:26:14
7856,9e476c08-bbc7-4775-8cc2-7df45525db49,Sweet Box,Bistro,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,2cb962f5-b528-4bb4-9ec6-59ec8f96fdb8,2026-03-05 09:26:14
7374,0ab1810b-5525-4d11-abec-391b67befa69,Cafe Delight,Bistro,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",f0766244-ef1a-41cd-92c9-ac558223fe48,2026-03-05 09:26:14
6218,4d7fb93c-23a7-4061-b175-1d09de163628,Cafe Delight,Fast Food,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,e0183b9c-c410-4625-9165-6c1af288a95c,2026-03-05 09:26:14
5618,61952be4-8a3f-4d72-a6c4-1e98e1847cb2,Mountain Retreat,Fine Dining,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,5667f1e3-26c1-4c52-860a-6a3640bdc386,2026-03-05 09:26:14
8466,e6b14649-4a34-442c-9d55-825277bf1dd4,Cafe Delight,Cafe,A cozy place with home-style cooking.,"Great location, but the service could be better.",f6ee604a-764e-4f0e-a249-81d5f456d5ce,2026-03-05 09:26:14
5732,99f74f79-d8b7-4796-a6e3-fa3646954b2b,Cafe Delight,Bistro,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,e147d130-8c48-40ec-b548-f30771082096,2026-03-05 09:26:14
7352,3ea123d2-6c3a-45a9-927d-f8976b8f56fc,66 BBQ,Bistro,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,18c92cc6-81fe-4e11-bad2-fafcf4eacc95,2026-03-05 09:26:14
2532,5e17d635-67d4-4733-9d9b-6c01c5932575,Ocean View,Bistro,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",d7a160f5-fa23-4f0e-8214-07d1a0fd2f57,2026-03-05 09:26:14
4576,ec6f92b3-c999-42e7-8a6f-ec90e0d6d704,Ocean View,Fast Food,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",67341b31-460d-4a46-a8f8-574deab636a5,2026-03-05 09:26:14
8894,1650baa5-228a-45d7-883b-ffbbc99914d8,Sweet Box,Fine Dining,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",2eb9fad8-f8c5-443a-ae86-8327befa31d7,2026-03-05 09:26:14
7235,98d8e923-7bd7-4a00-9453-f0149b6e4201,66 BBQ,Bar,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",d6f25284-c526-45bf-ab09-748393e4076b,2026-03-05 09:26:14
6697,af990eb4-3403-4f81-82d1-58ea78e7247f,Ocean View,Fast Food,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",15ae2ea5-6790-45ac-bb8d-2d600c44b9cf,2026-03-05 09:26:14
5615,dee1e4d1-0ed8-48b5-83db-3fb386eae104,Cafe Delight,Bar,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",b3c91388-d48a-4513-ba85-c8e041f4bed5,2026-03-05 09:26:14
9727,89bd97b4-a5d8-4f64-a1f3-3b8027e31aef,Mountain Retreat,Bar,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,10986f2d-a417-48b1-b68d-0cf91a3f1c06,2026-03-05 09:26:14
2045,4d7e8239-c519-4300-b370-462eb1ebff34,Mountain Retreat,Fast Food,A perfect place for a romantic evening.,Excellent food and friendly service!,f2c55e66-4dd9-4797-baad-304b287575b0,2026-03-05 09:26:14
3513,9b708330-0ed9-4e9d-becb-46da0907302e,66 BBQ,Bistro,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",8a2beeda-384a-4b6f-8b9d-8327ec4db497,2026-03-05 09:26:14
6402,760d75bb-0dc6-4348-a20c-503858311d85,Ocean View,Bistro,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,9a38d1fa-d742-435d-a392-9da6551018b1,2026-03-05 09:26:14
6701,edefed26-257a-45ef-a92b-861ab2c2d300,Sweet Box,Cafe,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,76581818-e0bb-4559-a83c-68f0bd90a207,2026-03-05 09:26:14
4223,397ce096-e4af-4e70-a5f0-c70d30615b72,Ocean View,Fine Dining,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",ae17768b-b38c-48e8-8bb8-363012ebce43,2026-03-05 09:26:14
7910,8d88a469-ac3e-4605-9df1-91ca43efcb4b,Sweet Box,Bar,A perfect place for a romantic evening.,Excellent food and friendly service!,00f81365-19cd-4579-8e33-b180f500ede2,2026-03-05 09:26:14
4688,d678e020-82c4-48b4-b98d-25eb300865ac,Cafe Delight,Cafe,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",bd298484-6a7a-4e78-9869-93267ee00f39,2026-03-05 09:26:14
9403,1150b694-4766-4469-befd-8dedf5d29789,66 BBQ,Cafe,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,9595c6ff-d666-42d8-8863-72a243866199,2026-03-05 09:26:14
3338,9d86bc84-f0bb-425a-bd3e-7597e4dacedd,Mountain Retreat,Bistro,A perfect place for a romantic evening.,Excellent food and friendly service!,731754c5-92bc-42e1-80d0-41319cdbc3f9,2026-03-05 09:26:14
8155,2b452e8f-9c64-408b-a7ae-a56135c8e44d,Ocean View,Bar,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,e2fe9ff6-a6e0-4ccd-ad37-f5445f7fa6f9,2026-03-05 09:26:14
8037,b1e7a4f1-99fc-41de-8a13-ceb874060708,Mountain Retreat,Cafe,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,60494afe-c73a-43c9-af00-7db302c9bbe9,2026-03-05 09:26:14
1424,f6a9637d-b294-42f8-bb4a-987480c9b6a8,Cafe Delight,Cafe,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,736e7020-dbc4-42b7-8448-995c930bbf66,2026-03-05 09:26:14
2623,428685fe-372b-43ce-ba4c-d9b626c7898b,Mountain Retreat,Cafe,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",a5625b09-0aae-4f10-95ac-59bd58491051,2026-03-05 09:26:14
3360,99ac1e31-9e55-459e-a072-78f2fae8dcbc,Mountain Retreat,Bistro,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,f15839e2-80fe-4e52-9f49-12ef201d0507,2026-03-05 09:26:14
